Cidade,Faixa_Etaria,Genero,KPI_Volume_Demanda,KPI_Taxa_Conversao,KPI_Score_Propensao
ITUVERAVA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
ITUVERAVA,18-21 ANOS,FEMININO,371.0,0.9763,0.9569
ITUVERAVA,18-21 ANOS,MASCULINO,503.0,0.9748,0.9715
ITUVERAVA,22-25 ANOS,FEMININO,412.0,0.6205,0.6327
ITUVERAVA,22-25 ANOS,MASCULINO,417.0,0.5882,0.6354
ITUVERAVA,26-30 ANOS,FEMININO,242.0,0.2245,0.2366
ITUVERAVA,26-30 ANOS,MASCULINO,250.0,0.2446,0.2898
ITUVERAVA,31-40 ANOS,FEMININO,184.0,0.0841,0.1104
ITUVERAVA,31-40 ANOS,MASCULINO,232.0,0.133,0.1784
ITUVERAVA,41-50 ANOS,FEMININO,101.0,0.045,0.063
ITUVERAVA,41-50 ANOS,MASCULINO,122.0,0.0791,0.1147
ITUVERAVA,51-60 ANOS,FEMININO,61.0,0.0402,0.0507
ITUVERAVA,51-60 ANOS,MASCULINO,60.0,0.0557,0.0699
ITUVERAVA,61-70 ANOS,FEMININO,22.0,0.0215,0.026
ITUVERAVA,61-70 ANOS,MASCULINO,26.0,0.025,0.0307
ITUVERAVA,71-80 ANOS,FEMININO,3.0,0.0059,0.0052
ITUVERAVA,71-80 ANOS,MASCULINO,6.0,0.0076,0.0115
ITUVERAVA,81-90 ANOS,FEMININO,0.0,0.0,0.0003
ITUVERAVA,81-90 ANOS,MASCULINO,0.0,0.0,0.0016
ITUVERAVA,91-100 ANOS,FEMININO,0.0,0.0,0.0
ITUVERAVA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JABORANDI,18-21 ANOS,FEMININO,30.0,0.4839,0.6067
JABORANDI,18-21 ANOS,MASCULINO,86.0,0.9053,0.8522
JABORANDI,22-25 ANOS,FEMININO,41.0,0.5467,0.6153
JABORANDI,22-25 ANOS,MASCULINO,89.0,0.8091,0.7197
JABORANDI,26-30 ANOS,FEMININO,18.0,0.1417,0.2017
JABORANDI,26-30 ANOS,MASCULINO,48.0,0.3609,0.3233
JABORANDI,31-40 ANOS,FEMININO,30.0,0.1017,0.0993
JABORANDI,31-40 ANOS,MASCULINO,59.0,0.2554,0.2065
JABORANDI,41-50 ANOS,FEMININO,13.0,0.0616,0.0559
JABORANDI,41-50 ANOS,MASCULINO,27.0,0.1627,0.1373
JABORANDI,51-60 ANOS,FEMININO,5.0,0.0424,0.0431
JABORANDI,51-60 ANOS,MASCULINO,8.0,0.0684,0.0632
JABORANDI,61-70 ANOS,FEMININO,3.0,0.039,0.0301
JABORANDI,61-70 ANOS,MASCULINO,1.0,0.0081,0.0174
JABORANDI,71-80 ANOS,FEMININO,0.0,0.0,0.0019
JABORANDI,71-80 ANOS,MASCULINO,1.0,0.0125,0.011
JABORANDI,81-90 ANOS,FEMININO,0.0,0.0,0.0
JABORANDI,81-90 ANOS,MASCULINO,0.0,0.0,0.0009
JABORANDI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JABOTICABAL,101-120 ANOS,FEMININO,0.0,0.0,0.0
JABOTICABAL,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JABOTICABAL,18-21 ANOS,FEMININO,488.0,0.7846,0.742
JABOTICABAL,18-21 ANOS,MASCULINO,640.0,0.8322,0.8551
JABOTICABAL,22-25 ANOS,FEMININO,660.0,0.5234,0.5535
JABOTICABAL,22-25 ANOS,MASCULINO,707.0,0.5344,0.586
JABOTICABAL,26-30 ANOS,FEMININO,326.0,0.1599,0.1728
JABOTICABAL,26-30 ANOS,MASCULINO,305.0,0.1553,0.228
JABOTICABAL,31-40 ANOS,FEMININO,281.0,0.0616,0.0818
JABOTICABAL,31-40 ANOS,MASCULINO,365.0,0.0913,0.1407
JABOTICABAL,41-50 ANOS,FEMININO,133.0,0.0305,0.0448
JABOTICABAL,41-50 ANOS,MASCULINO,207.0,0.0574,0.0929
JABOTICABAL,51-60 ANOS,FEMININO,81.0,0.0276,0.0349
JABOTICABAL,51-60 ANOS,MASCULINO,89.0,0.0391,0.052
JABOTICABAL,61-70 ANOS,FEMININO,19.0,0.0091,0.0185
JABOTICABAL,61-70 ANOS,MASCULINO,35.0,0.0185,0.0208
JABOTICABAL,71-80 ANOS,FEMININO,2.0,0.0019,0.0027
JABOTICABAL,71-80 ANOS,MASCULINO,13.0,0.0089,0.0106
JABOTICABAL,81-90 ANOS,FEMININO,0.0,0.0,0.0004
JABOTICABAL,81-90 ANOS,MASCULINO,3.0,0.0047,0.0028
JABOTICABAL,91-100 ANOS,FEMININO,0.0,0.0,0.0
JABOTICABAL,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JACAREI,101-120 ANOS,FEMININO,0.0,0.0,0.0
JACAREI,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JACAREI,18-21 ANOS,FEMININO,1505.0,0.9412,0.9169
JACAREI,18-21 ANOS,MASCULINO,2287.0,0.9466,0.9363
JACAREI,22-25 ANOS,FEMININO,2122.0,0.7368,0.7008
JACAREI,22-25 ANOS,MASCULINO,2893.0,0.733,0.7057
JACAREI,26-30 ANOS,FEMININO,2069.0,0.4024,0.3459
JACAREI,26-30 ANOS,MASCULINO,2856.0,0.4652,0.4035
JACAREI,31-40 ANOS,FEMININO,2470.0,0.1999,0.1569
JACAREI,31-40 ANOS,MASCULINO,3774.0,0.2887,0.2238
JACAREI,41-50 ANOS,FEMININO,1390.0,0.1067,0.0816
JACAREI,41-50 ANOS,MASCULINO,2308.0,0.1776,0.1472
JACAREI,51-60 ANOS,FEMININO,611.0,0.0757,0.0621
JACAREI,51-60 ANOS,MASCULINO,981.0,0.1081,0.0817
JACAREI,61-70 ANOS,FEMININO,197.0,0.0404,0.0366
JACAREI,61-70 ANOS,MASCULINO,390.0,0.059,0.0456
JACAREI,71-80 ANOS,FEMININO,33.0,0.0159,0.0167
JACAREI,71-80 ANOS,MASCULINO,84.0,0.02,0.0163
JACAREI,81-90 ANOS,FEMININO,2.0,0.0044,0.0027
JACAREI,81-90 ANOS,MASCULINO,3.0,0.0025,0.0027
JACAREI,91-100 ANOS,FEMININO,0.0,0.0,0.0
JACAREI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JACI,18-21 ANOS,FEMININO,79.0,0.9753,0.9489
JACI,18-21 ANOS,MASCULINO,126.0,1.0,0.9813
JACI,22-25 ANOS,FEMININO,99.0,0.8049,0.757
JACI,22-25 ANOS,MASCULINO,108.0,0.6968,0.7198
JACI,26-30 ANOS,FEMININO,52.0,0.3133,0.3078
JACI,26-30 ANOS,MASCULINO,49.0,0.214,0.273
JACI,31-40 ANOS,FEMININO,59.0,0.1471,0.1504
JACI,31-40 ANOS,MASCULINO,33.0,0.0948,0.1383
JACI,41-50 ANOS,FEMININO,16.0,0.0472,0.0606
JACI,41-50 ANOS,MASCULINO,17.0,0.0536,0.0929
JACI,51-60 ANOS,FEMININO,10.0,0.0613,0.061
JACI,51-60 ANOS,MASCULINO,5.0,0.0266,0.0486
JACI,61-70 ANOS,FEMININO,5.0,0.0472,0.043
JACI,61-70 ANOS,MASCULINO,6.0,0.0385,0.0425
JACI,71-80 ANOS,FEMININO,1.0,0.0667,0.0464
JACI,71-80 ANOS,MASCULINO,1.0,0.0116,0.0155
JACI,81-90 ANOS,FEMININO,0.0,0.0,0.0017
JACI,81-90 ANOS,MASCULINO,0.0,0.0,0.0013
JACI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JACUPIRANGA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JACUPIRANGA,18-21 ANOS,FEMININO,75.0,0.7353,0.7844
JACUPIRANGA,18-21 ANOS,MASCULINO,156.0,0.8254,0.8583
JACUPIRANGA,22-25 ANOS,FEMININO,75.0,0.5102,0.537
JACUPIRANGA,22-25 ANOS,MASCULINO,119.0,0.4958,0.5351
JACUPIRANGA,26-30 ANOS,FEMININO,79.0,0.2616,0.2705
JACUPIRANGA,26-30 ANOS,MASCULINO,76.0,0.2165,0.2372
JACUPIRANGA,31-40 ANOS,FEMININO,88.0,0.1335,0.1356
JACUPIRANGA,31-40 ANOS,MASCULINO,83.0,0.1205,0.1272
JACUPIRANGA,41-50 ANOS,FEMININO,42.0,0.0656,0.0615
JACUPIRANGA,41-50 ANOS,MASCULINO,47.0,0.0726,0.0742
JACUPIRANGA,51-60 ANOS,FEMININO,16.0,0.0404,0.045
JACUPIRANGA,51-60 ANOS,MASCULINO,27.0,0.0584,0.0572
JACUPIRANGA,61-70 ANOS,FEMININO,8.0,0.0336,0.0354
JACUPIRANGA,61-70 ANOS,MASCULINO,17.0,0.0455,0.0435
JACUPIRANGA,71-80 ANOS,FEMININO,3.0,0.0273,0.032
JACUPIRANGA,71-80 ANOS,MASCULINO,5.0,0.0188,0.0166
JACUPIRANGA,81-90 ANOS,FEMININO,1.0,0.0345,0.0202
JACUPIRANGA,81-90 ANOS,MASCULINO,0.0,0.0,0.0057
JACUPIRANGA,91-100 ANOS,FEMININO,0.0,0.0,0.0
JACUPIRANGA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JAGUARIUNA,101-120 ANOS,FEMININO,0.0,0.0,0.0
JAGUARIUNA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JAGUARIUNA,18-21 ANOS,FEMININO,478.0,0.7798,0.7543
JAGUARIUNA,18-21 ANOS,MASCULINO,665.0,0.8407,0.8254
JAGUARIUNA,22-25 ANOS,FEMININO,589.0,0.5588,0.5354
JAGUARIUNA,22-25 ANOS,MASCULINO,707.0,0.5638,0.5458
JAGUARIUNA,26-30 ANOS,FEMININO,388.0,0.2375,0.2661
JAGUARIUNA,26-30 ANOS,MASCULINO,647.0,0.3571,0.3137
JAGUARIUNA,31-40 ANOS,FEMININO,359.0,0.097,0.0993
JAGUARIUNA,31-40 ANOS,MASCULINO,756.0,0.2015,0.163
JAGUARIUNA,41-50 ANOS,FEMININO,216.0,0.0595,0.0598
JAGUARIUNA,41-50 ANOS,MASCULINO,377.0,0.1131,0.0935
JAGUARIUNA,51-60 ANOS,FEMININO,75.0,0.0348,0.0374
JAGUARIUNA,51-60 ANOS,MASCULINO,189.0,0.0882,0.0772
JAGUARIUNA,61-70 ANOS,FEMININO,19.0,0.0146,0.0202
JAGUARIUNA,61-70 ANOS,MASCULINO,64.0,0.0433,0.0409
JAGUARIUNA,71-80 ANOS,FEMININO,1.0,0.0019,0.0086
JAGUARIUNA,71-80 ANOS,MASCULINO,8.0,0.0094,0.0126
JAGUARIUNA,81-90 ANOS,FEMININO,1.0,0.0079,0.0107
JAGUARIUNA,81-90 ANOS,MASCULINO,4.0,0.0142,0.0121
JAGUARIUNA,91-100 ANOS,FEMININO,0.0,0.0,0.0
JAGUARIUNA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JALES,101-120 ANOS,FEMININO,0.0,0.0,0.0
JALES,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JALES,18-21 ANOS,FEMININO,338.0,0.5265,0.5804
JALES,18-21 ANOS,MASCULINO,464.0,0.57,0.6547
JALES,22-25 ANOS,FEMININO,236.0,0.2763,0.322
JALES,22-25 ANOS,MASCULINO,303.0,0.3127,0.3426
JALES,26-30 ANOS,FEMININO,111.0,0.0814,0.1121
JALES,26-30 ANOS,MASCULINO,180.0,0.1323,0.1456
JALES,31-40 ANOS,FEMININO,110.0,0.0348,0.0507
JALES,31-40 ANOS,MASCULINO,174.0,0.0673,0.11
JALES,41-50 ANOS,FEMININO,43.0,0.0136,0.0388
JALES,41-50 ANOS,MASCULINO,91.0,0.0391,0.0652
JALES,51-60 ANOS,FEMININO,23.0,0.0097,0.0186
JALES,51-60 ANOS,MASCULINO,51.0,0.0306,0.0488
JALES,61-70 ANOS,FEMININO,5.0,0.0032,0.0075
JALES,61-70 ANOS,MASCULINO,29.0,0.0201,0.0251
JALES,71-80 ANOS,FEMININO,0.0,0.0,0.0015
JALES,71-80 ANOS,MASCULINO,12.0,0.0104,0.0127
JALES,81-90 ANOS,FEMININO,0.0,0.0,0.0036
JALES,81-90 ANOS,MASCULINO,4.0,0.0084,0.0084
JALES,91-100 ANOS,FEMININO,0.0,0.0,0.0
JALES,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JAMBEIRO,18-21 ANOS,FEMININO,2.0,0.6667,0.6868
JAMBEIRO,18-21 ANOS,MASCULINO,9.0,0.9,0.8329
JAMBEIRO,22-25 ANOS,FEMININO,2.0,0.1818,0.2261
JAMBEIRO,22-25 ANOS,MASCULINO,2.0,0.1176,0.2081
JAMBEIRO,26-30 ANOS,FEMININO,3.0,0.1034,0.1139
JAMBEIRO,26-30 ANOS,MASCULINO,5.0,0.1,0.1166
JAMBEIRO,31-40 ANOS,FEMININO,5.0,0.0476,0.0684
JAMBEIRO,31-40 ANOS,MASCULINO,18.0,0.1098,0.1421
JAMBEIRO,41-50 ANOS,FEMININO,5.0,0.0442,0.0615
JAMBEIRO,41-50 ANOS,MASCULINO,11.0,0.0659,0.0977
JAMBEIRO,51-60 ANOS,FEMININO,2.0,0.0278,0.0381
JAMBEIRO,51-60 ANOS,MASCULINO,4.0,0.0388,0.057
JAMBEIRO,61-70 ANOS,FEMININO,0.0,0.0,0.0104
JAMBEIRO,61-70 ANOS,MASCULINO,3.0,0.0353,0.0328
JAMBEIRO,71-80 ANOS,FEMININO,0.0,0.0,0.0049
JAMBEIRO,71-80 ANOS,MASCULINO,2.0,0.029,0.0291
JAMBEIRO,81-90 ANOS,FEMININO,0.0,0.0,0.0053
JAMBEIRO,81-90 ANOS,MASCULINO,0.0,0.0,0.0041
JAMBEIRO,91-100 ANOS,FEMININO,0.0,0.0,0.0
JAMBEIRO,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JANDIRA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JANDIRA,18-21 ANOS,FEMININO,667.0,0.9611,0.8924
JANDIRA,18-21 ANOS,MASCULINO,1209.0,0.9758,0.9463
JANDIRA,22-25 ANOS,FEMININO,1179.0,0.8188,0.7295
JANDIRA,22-25 ANOS,MASCULINO,2158.0,0.8417,0.7449
JANDIRA,26-30 ANOS,FEMININO,1542.0,0.5924,0.4999
JANDIRA,26-30 ANOS,MASCULINO,3165.0,0.699,0.5732
JANDIRA,31-40 ANOS,FEMININO,2295.0,0.3674,0.2677
JANDIRA,31-40 ANOS,MASCULINO,5625.0,0.5548,0.4075
JANDIRA,41-50 ANOS,FEMININO,1421.0,0.2398,0.1685
JANDIRA,41-50 ANOS,MASCULINO,3751.0,0.4169,0.2859
JANDIRA,51-60 ANOS,FEMININO,664.0,0.1955,0.1564
JANDIRA,51-60 ANOS,MASCULINO,1654.0,0.2783,0.1978
JANDIRA,61-70 ANOS,FEMININO,206.0,0.1339,0.094
JANDIRA,61-70 ANOS,MASCULINO,550.0,0.1611,0.1226
JANDIRA,71-80 ANOS,FEMININO,40.0,0.0879,0.0575
JANDIRA,71-80 ANOS,MASCULINO,114.0,0.0701,0.0582
JANDIRA,81-90 ANOS,FEMININO,6.0,0.0779,0.05
JANDIRA,81-90 ANOS,MASCULINO,15.0,0.0418,0.0404
JANDIRA,91-100 ANOS,FEMININO,0.0,0.0,0.0
JANDIRA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JARDINOPOLIS,101-120 ANOS,FEMININO,0.0,0.0,0.0
JARDINOPOLIS,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JARDINOPOLIS,18-21 ANOS,FEMININO,289.0,0.8811,0.889
JARDINOPOLIS,18-21 ANOS,MASCULINO,423.0,0.9216,0.9267
JARDINOPOLIS,22-25 ANOS,FEMININO,325.0,0.5712,0.5941
JARDINOPOLIS,22-25 ANOS,MASCULINO,407.0,0.556,0.5937
JARDINOPOLIS,26-30 ANOS,FEMININO,203.0,0.2119,0.2744
JARDINOPOLIS,26-30 ANOS,MASCULINO,296.0,0.2594,0.321
JARDINOPOLIS,31-40 ANOS,FEMININO,222.0,0.1018,0.1573
JARDINOPOLIS,31-40 ANOS,MASCULINO,362.0,0.1797,0.2353
JARDINOPOLIS,41-50 ANOS,FEMININO,108.0,0.0551,0.1046
JARDINOPOLIS,41-50 ANOS,MASCULINO,187.0,0.1135,0.2049
JARDINOPOLIS,51-60 ANOS,FEMININO,41.0,0.0333,0.068
JARDINOPOLIS,51-60 ANOS,MASCULINO,72.0,0.0687,0.1118
JARDINOPOLIS,61-70 ANOS,FEMININO,11.0,0.0145,0.0333
JARDINOPOLIS,61-70 ANOS,MASCULINO,32.0,0.0369,0.0507
JARDINOPOLIS,71-80 ANOS,FEMININO,1.0,0.003,0.0174
JARDINOPOLIS,71-80 ANOS,MASCULINO,9.0,0.0149,0.0285
JARDINOPOLIS,81-90 ANOS,FEMININO,0.0,0.0,0.0108
JARDINOPOLIS,81-90 ANOS,MASCULINO,2.0,0.0093,0.0134
JARDINOPOLIS,91-100 ANOS,FEMININO,0.0,0.0,0.0
JARDINOPOLIS,91-100 ANOS,MASCULINO,0.0,0.0,0.0001
JARINU,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JARINU,18-21 ANOS,FEMININO,295.0,0.9704,0.9201
JARINU,18-21 ANOS,MASCULINO,392.0,0.9751,0.9468
JARINU,22-25 ANOS,FEMININO,376.0,0.7028,0.6606
JARINU,22-25 ANOS,MASCULINO,487.0,0.6967,0.665
JARINU,26-30 ANOS,FEMININO,277.0,0.3674,0.3198
JARINU,26-30 ANOS,MASCULINO,329.0,0.342,0.3343
JARINU,31-40 ANOS,FEMININO,388.0,0.2121,0.1705
JARINU,31-40 ANOS,MASCULINO,439.0,0.2247,0.2136
JARINU,41-50 ANOS,FEMININO,221.0,0.1312,0.0996
JARINU,41-50 ANOS,MASCULINO,279.0,0.1489,0.1453
JARINU,51-60 ANOS,FEMININO,79.0,0.0876,0.0694
JARINU,51-60 ANOS,MASCULINO,121.0,0.1037,0.0981
JARINU,61-70 ANOS,FEMININO,20.0,0.038,0.0324
JARINU,61-70 ANOS,MASCULINO,34.0,0.043,0.0397
JARINU,71-80 ANOS,FEMININO,4.0,0.0152,0.0127
JARINU,71-80 ANOS,MASCULINO,8.0,0.0164,0.0162
JARINU,81-90 ANOS,FEMININO,1.0,0.0159,0.0117
JARINU,81-90 ANOS,MASCULINO,2.0,0.012,0.0115
JARINU,91-100 ANOS,FEMININO,0.0,0.0,0.0
JARINU,91-100 ANOS,MASCULINO,0.0,0.0,0.0002
JAU,101-120 ANOS,FEMININO,0.0,0.0,0.0
JAU,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JAU,18-21 ANOS,FEMININO,515.0,0.3829,0.4523
JAU,18-21 ANOS,MASCULINO,744.0,0.4348,0.5317
JAU,22-25 ANOS,FEMININO,512.0,0.2333,0.2945
JAU,22-25 ANOS,MASCULINO,667.0,0.2539,0.3339
JAU,26-30 ANOS,FEMININO,210.0,0.0617,0.1241
JAU,26-30 ANOS,MASCULINO,375.0,0.1022,0.1537
JAU,31-40 ANOS,FEMININO,298.0,0.0365,0.0841
JAU,31-40 ANOS,MASCULINO,609.0,0.0783,0.1262
JAU,41-50 ANOS,FEMININO,197.0,0.0246,0.05
JAU,41-50 ANOS,MASCULINO,472.0,0.0628,0.0841
JAU,51-60 ANOS,FEMININO,84.0,0.0156,0.0392
JAU,51-60 ANOS,MASCULINO,217.0,0.0432,0.0598
JAU,61-70 ANOS,FEMININO,20.0,0.0053,0.0169
JAU,61-70 ANOS,MASCULINO,78.0,0.0191,0.0237
JAU,71-80 ANOS,FEMININO,2.0,0.0012,0.0053
JAU,71-80 ANOS,MASCULINO,28.0,0.0113,0.0152
JAU,81-90 ANOS,FEMININO,0.0,0.0,0.0019
JAU,81-90 ANOS,MASCULINO,1.0,0.0011,0.0031
JAU,91-100 ANOS,FEMININO,0.0,0.0,0.0
JAU,91-100 ANOS,MASCULINO,1.0,0.003,0.0019
JERIQUARA,18-21 ANOS,FEMININO,5.0,0.1613,0.2548
JERIQUARA,18-21 ANOS,MASCULINO,17.0,0.3148,0.3925
JERIQUARA,22-25 ANOS,FEMININO,15.0,0.2941,0.3283
JERIQUARA,22-25 ANOS,MASCULINO,30.0,0.4918,0.439
JERIQUARA,26-30 ANOS,FEMININO,18.0,0.2195,0.21
JERIQUARA,26-30 ANOS,MASCULINO,21.0,0.2958,0.2558
JERIQUARA,31-40 ANOS,FEMININO,11.0,0.0696,0.0786
JERIQUARA,31-40 ANOS,MASCULINO,26.0,0.2203,0.1773
JERIQUARA,41-50 ANOS,FEMININO,6.0,0.0465,0.0469
JERIQUARA,41-50 ANOS,MASCULINO,7.0,0.1045,0.0967
JERIQUARA,51-60 ANOS,FEMININO,2.0,0.0282,0.0357
JERIQUARA,51-60 ANOS,MASCULINO,4.0,0.0645,0.0615
JERIQUARA,61-70 ANOS,FEMININO,2.0,0.0667,0.0578
JERIQUARA,61-70 ANOS,MASCULINO,4.0,0.08,0.063
JERIQUARA,71-80 ANOS,FEMININO,0.0,0.0,0.0017
JERIQUARA,71-80 ANOS,MASCULINO,1.0,0.037,0.0299
JERIQUARA,81-90 ANOS,FEMININO,0.0,0.0,0.0006
JERIQUARA,81-90 ANOS,MASCULINO,0.0,0.0,0.0033
JERIQUARA,91-100 ANOS,MASCULINO,0.0,0.0,0.0011
JOANOPOLIS,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JOANOPOLIS,18-21 ANOS,FEMININO,83.0,0.9121,0.7134
JOANOPOLIS,18-21 ANOS,MASCULINO,148.0,0.9487,0.8337
JOANOPOLIS,22-25 ANOS,FEMININO,117.0,0.6429,0.5214
JOANOPOLIS,22-25 ANOS,MASCULINO,137.0,0.5592,0.5464
JOANOPOLIS,26-30 ANOS,FEMININO,63.0,0.2625,0.2496
JOANOPOLIS,26-30 ANOS,MASCULINO,92.0,0.2911,0.2796
JOANOPOLIS,31-40 ANOS,FEMININO,87.0,0.1445,0.1161
JOANOPOLIS,31-40 ANOS,MASCULINO,122.0,0.176,0.178
JOANOPOLIS,41-50 ANOS,FEMININO,43.0,0.0802,0.0631
JOANOPOLIS,41-50 ANOS,MASCULINO,83.0,0.1388,0.1246
JOANOPOLIS,51-60 ANOS,FEMININO,28.0,0.0763,0.0654
JOANOPOLIS,51-60 ANOS,MASCULINO,44.0,0.1007,0.0887
JOANOPOLIS,61-70 ANOS,FEMININO,13.0,0.0481,0.0465
JOANOPOLIS,61-70 ANOS,MASCULINO,19.0,0.0494,0.0494
JOANOPOLIS,71-80 ANOS,FEMININO,2.0,0.018,0.0105
JOANOPOLIS,71-80 ANOS,MASCULINO,5.0,0.0186,0.021
JOANOPOLIS,81-90 ANOS,FEMININO,0.0,0.0,0.0022
JOANOPOLIS,81-90 ANOS,MASCULINO,3.0,0.0278,0.017
JOANOPOLIS,91-100 ANOS,FEMININO,0.0,0.0,0.0
JOANOPOLIS,91-100 ANOS,MASCULINO,0.0,0.0,0.0001
JOAO RAMALHO,18-21 ANOS,FEMININO,10.0,0.625,0.6478
JOAO RAMALHO,18-21 ANOS,MASCULINO,28.0,0.6364,0.7165
JOAO RAMALHO,22-25 ANOS,FEMININO,13.0,0.3333,0.3622
JOAO RAMALHO,22-25 ANOS,MASCULINO,25.0,0.431,0.4251
JOAO RAMALHO,26-30 ANOS,FEMININO,9.0,0.1915,0.1809
JOAO RAMALHO,26-30 ANOS,MASCULINO,8.0,0.1311,0.1673
JOAO RAMALHO,31-40 ANOS,FEMININO,4.0,0.032,0.0657
JOAO RAMALHO,31-40 ANOS,MASCULINO,7.0,0.0909,0.1105
JOAO RAMALHO,41-50 ANOS,FEMININO,4.0,0.0392,0.0454
JOAO RAMALHO,41-50 ANOS,MASCULINO,4.0,0.0615,0.0866
JOAO RAMALHO,51-60 ANOS,FEMININO,3.0,0.0476,0.0516
JOAO RAMALHO,51-60 ANOS,MASCULINO,3.0,0.0517,0.0593
JOAO RAMALHO,61-70 ANOS,FEMININO,1.0,0.0263,0.0277
JOAO RAMALHO,61-70 ANOS,MASCULINO,1.0,0.0217,0.0253
JOAO RAMALHO,71-80 ANOS,FEMININO,0.0,0.0,0.0022
JOAO RAMALHO,71-80 ANOS,MASCULINO,0.0,0.0,0.0066
JOAO RAMALHO,81-90 ANOS,FEMININO,0.0,0.0,0.0006
JOAO RAMALHO,81-90 ANOS,MASCULINO,0.0,0.0,0.0074
JOAO RAMALHO,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JOSE BONIFACIO,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JOSE BONIFACIO,18-21 ANOS,FEMININO,325.0,0.7287,0.6785
JOSE BONIFACIO,18-21 ANOS,MASCULINO,459.0,0.778,0.7451
JOSE BONIFACIO,22-25 ANOS,FEMININO,160.0,0.2279,0.263
JOSE BONIFACIO,22-25 ANOS,MASCULINO,193.0,0.2314,0.2725
JOSE BONIFACIO,26-30 ANOS,FEMININO,102.0,0.0954,0.101
JOSE BONIFACIO,26-30 ANOS,MASCULINO,88.0,0.0795,0.0913
JOSE BONIFACIO,31-40 ANOS,FEMININO,94.0,0.0386,0.044
JOSE BONIFACIO,31-40 ANOS,MASCULINO,96.0,0.048,0.066
JOSE BONIFACIO,41-50 ANOS,FEMININO,40.0,0.0192,0.0223
JOSE BONIFACIO,41-50 ANOS,MASCULINO,59.0,0.039,0.0467
JOSE BONIFACIO,51-60 ANOS,FEMININO,19.0,0.0132,0.0214
JOSE BONIFACIO,51-60 ANOS,MASCULINO,21.0,0.0192,0.0243
JOSE BONIFACIO,61-70 ANOS,FEMININO,8.0,0.0085,0.0144
JOSE BONIFACIO,61-70 ANOS,MASCULINO,10.0,0.0108,0.0116
JOSE BONIFACIO,71-80 ANOS,FEMININO,1.0,0.0029,0.002
JOSE BONIFACIO,71-80 ANOS,MASCULINO,4.0,0.0062,0.004
JOSE BONIFACIO,81-90 ANOS,FEMININO,0.0,0.0,0.0001
JOSE BONIFACIO,81-90 ANOS,MASCULINO,2.0,0.0083,0.0066
JOSE BONIFACIO,91-100 ANOS,FEMININO,0.0,0.0,0.0
JOSE BONIFACIO,91-100 ANOS,MASCULINO,0.0,0.0,0.0
JULIO MESQUITA,18-21 ANOS,FEMININO,6.0,0.375,0.4538
JULIO MESQUITA,18-21 ANOS,MASCULINO,4.0,0.5,0.618
JULIO MESQUITA,22-25 ANOS,FEMININO,4.0,0.2222,0.2592
JULIO MESQUITA,22-25 ANOS,MASCULINO,6.0,0.2609,0.2444
JULIO MESQUITA,26-30 ANOS,FEMININO,1.0,0.0476,0.0628
JULIO MESQUITA,26-30 ANOS,MASCULINO,3.0,0.0833,0.0735
JULIO MESQUITA,31-40 ANOS,FEMININO,3.0,0.0405,0.0406
JULIO MESQUITA,31-40 ANOS,MASCULINO,6.0,0.0645,0.0602
JULIO MESQUITA,41-50 ANOS,FEMININO,0.0,0.0,0.0054
JULIO MESQUITA,41-50 ANOS,MASCULINO,3.0,0.0357,0.0369
JULIO MESQUITA,51-60 ANOS,FEMININO,0.0,0.0,0.0045
JULIO MESQUITA,51-60 ANOS,MASCULINO,0.0,0.0,0.0049
JULIO MESQUITA,61-70 ANOS,FEMININO,1.0,0.0312,0.0215
JULIO MESQUITA,61-70 ANOS,MASCULINO,0.0,0.0,0.0053
JULIO MESQUITA,71-80 ANOS,FEMININO,0.0,0.0,0.0005
JULIO MESQUITA,71-80 ANOS,MASCULINO,0.0,0.0,0.0011
JULIO MESQUITA,81-90 ANOS,FEMININO,0.0,0.0,0.0
JULIO MESQUITA,81-90 ANOS,MASCULINO,0.0,0.0,0.0012
JULIO MESQUITA,91-100 ANOS,MASCULINO,0.0,0.0,0.0001
JUMIRIM,101-120 ANOS,MASCULINO,0.0,0.0,0.0
JUMIRIM,18-21 ANOS,FEMININO,1.0,0.25,0.3894
